customer_id,customer_name,email,phone,age,gender,city,state,tier,pincode,signup_date,is_premium
CUST0635,Janaki Chatterjee,dayamai88@example.net,+911210314217,23,Female,Mumbai,Karnataka,Tier 1,887817,2022-11-14,False
CUST0636,Fiyaz Parekh,panditpatrick@example.com,+918409112252,47,Male,Delhi,Mizoram,Tier 1,750566,2024-11-03,True
CUST0637,Simon Ganesh,vedabhavsar@example.net,+917876553007,26,Female,Aligarh,Gujarat,Tier 3,950556,2022-06-10,True
CUST0638,Ubika Chada,gopalverma@example.net,+919277885190,25,Female,Nagpur,Uttar Pradesh,Tier 2,348640,2022-01-12,False
CUST0639,Charita Devan,ladli24@example.com,01851744600,27,Male,Indore,Jharkhand,Tier 2,212899,2022-06-15,False
CUST0640,Ishaan Chandran,gauri51@example.org,3913044881,30,Male,Bangalore,Uttar Pradesh,Tier 1,841604,2022-06-05,False
CUST0641,Gauri Luthra,devanekapad@example.org,0170756814,38,Female,Chennai,Goa,Tier 1,152291,2023-10-15,True
CUST0642,Upma Kamdar,omkaarupadhyay@example.org,00849378306,24,Male,Ahmedabad,Gujarat,Tier 1,384526,2024-09-06,False
CUST0643,Bhavna Luthra,jeetsalvi@example.com,9701693429,39,Female,Mumbai,Goa,Tier 1,320330,2024-07-06,False
CUST0644,Kiaan Kamdar,isaiah90@example.net,+911061537221,24,Male,Pune,West Bengal,Tier 1,566847,2022-04-23,False
CUST0645,Madhav Jhaveri,mpandit@example.net,3774604067,23,Male,Patna,Goa,Tier 2,078436,2024-10-27,False
CUST0646,Lohit Mander,peter60@example.com,1975437347,43,Female,Bangalore,Madhya Pradesh,Tier 1,273720,2022-06-21,True
CUST0647,Leena Kanda,imaranloyal@example.net,08414846019,24,Male,Mathura,Bihar,Tier 3,443899,2022-12-31,True
CUST0648,Watika Wadhwa,dixitanmol@example.com,8695073214,32,Female,Indore,Telangana,Tier 2,449369,2024-04-03,False
CUST0649,Gopal Rai,phayre@example.com,+915573857368,31,Female,Bangalore,Andhra Pradesh,Tier 1,192360,2024-05-28,False
CUST0650,Nitara Warrior,chauhanridhi@example.net,+913335104096,23,Female,Delhi,Bihar,Tier 1,973153,2022-11-15,False
CUST0651,Girik Krishna,chaitanyasoni@example.net,08207365118,60,Male,Pune,Odisha,Tier 1,940655,2024-08-08,True
CUST0652,Avi Chatterjee,maharajreyansh@example.org,+913023332470,23,Female,Hyderabad,Sikkim,Tier 1,392013,2023-12-04,False
CUST0653,Rachana Dube,dutturvi@example.com,+912508261123,43,Female,Kanpur,Assam,Tier 2,616324,2023-07-24,False
CUST0654,Sneha Dugar,saumyasandal@example.org,7454930364,28,Male,Indore,Madhya Pradesh,Tier 2,191203,2024-03-19,False
CUST0655,Varenya Rana,chatreshvasa@example.org,3230898138,28,Male,Patna,Nagaland,Tier 2,588144,2024-12-23,False
CUST0656,Pranav Basu,nswaminathan@example.org,+911829716815,33,Male,Aligarh,Manipur,Tier 3,450000,2023-05-31,False
CUST0657,Azaan Chacko,nitesh91@example.org,3717850902,34,Female,Kanpur,Kerala,Tier 2,618444,2024-10-29,False
CUST0658,Manbir Zacharia,fmani@example.net,+912248905670,24,Female,Varanasi,Mizoram,Tier 3,700900,2022-09-05,False
CUST0659,Yatan Purohit,harita15@example.net,4826691362,39,Female,Kolkata,Uttar Pradesh,Tier 1,835505,2024-10-25,False
CUST0660,Keya Barman,singhalchatresh@example.com,+913699879509,20,Male,Vadodara,Tripura,Tier 2,210401,2023-04-27,False
CUST0661,Jeet Wadhwa,lalaarna@example.net,+918773836381,22,Female,Mumbai,Madhya Pradesh,Tier 1,321269,2023-09-01,False
CUST0662,Onkar Vig,nikita42@example.org,+916258631441,33,Male,Nagpur,Manipur,Tier 2,646255,2024-11-19,False
CUST0663,Rachit Rau,jyotioak@example.net,2430176464,34,Female,Delhi,West Bengal,Tier 1,898803,2023-03-28,False
CUST0664,Wyatt Tella,anyanarula@example.net,+917905040433,33,Male,Hyderabad,Gujarat,Tier 1,538495,2022-06-19,False
CUST0665,Tristan Dhaliwal,chanagirindra@example.net,7871809339,30,Female,Jaipur,Assam,Tier 2,732653,2022-07-09,False
CUST0666,Bakhshi Bose,tiwariwatika@example.com,01786880023,22,Female,Indore,Uttarakhand,Tier 2,091561,2022-03-02,False
CUST0667,Agastya Konda,enath@example.net,7449160936,22,Male,Agra,Kerala,Tier 2,201491,2024-05-03,False
CUST0668,Ikbal Zacharia,upkaar36@example.net,05092632239,36,Male,Ahmedabad,Punjab,Tier 1,137455,2022-07-11,False
CUST0669,George Kumer,menonkalpit@example.net,6050537666,24,Female,Patna,Uttar Pradesh,Tier 2,811260,2023-10-12,False
CUST0670,Christopher Venkatesh,jalsaramakrishnan@example.com,1062715312,59,Male,Bangalore,Tripura,Tier 1,455068,2022-03-07,False
CUST0671,Rajata Chopra,bsundaram@example.net,2938440134,25,Male,Bhopal,Nagaland,Tier 2,873543,2024-05-04,False
CUST0672,Nikita Batra,vivaanprasad@example.net,1015709085,51,Female,Hyderabad,Odisha,Tier 1,449207,2024-01-11,True
CUST0673,Neha Salvi,jminhas@example.net,9718428596,27,Male,Surat,Rajasthan,Tier 2,259140,2023-02-01,False
CUST0674,Robert Gill,hritikgoyal@example.org,02669806908,23,Male,Kanpur,Meghalaya,Tier 2,617607,2024-02-17,False
CUST0675,Dayamai Kari,eshanapathak@example.net,+918280405612,35,Male,Ahmedabad,Tamil Nadu,Tier 1,508269,2022-09-28,False
CUST0676,Radha Lata,rajakritika@example.com,01308761238,35,Female,Delhi,Karnataka,Tier 1,143468,2023-07-12,False
CUST0677,Deepa Upadhyay,banjeet02@example.com,+910086966101,22,Female,Jaipur,Uttarakhand,Tier 2,831139,2022-08-20,False
CUST0678,Chanakya Bhatti,dwable@example.net,4149150762,30,Male,Ahmedabad,West Bengal,Tier 1,976205,2023-06-05,False
CUST0679,Anamika Badal,csastry@example.net,06207266292,34,Female,Agra,Kerala,Tier 2,817760,2022-12-09,False
CUST0680,Adya Bajaj,rviswanathan@example.net,01333731255,29,Male,Pune,Tamil Nadu,Tier 1,356178,2022-09-08,False
CUST0681,Advaith Jayaraman,harshbrar@example.net,+910613638527,23,Male,Hyderabad,Meghalaya,Tier 1,613371,2022-05-03,False
CUST0682,Damyanti Lalla,gangulyekantika@example.org,+916480164403,25,Female,Gwalior,Manipur,Tier 3,416781,2024-11-03,False
CUST0683,Xalak Varghese,rachitborde@example.org,+911798213486,22,Male,Aligarh,Goa,Tier 3,797363,2022-08-09,False
CUST0684,Ishwar Varma,eiravatirege@example.org,03970798661,29,Female,Agra,Manipur,Tier 2,067368,2024-04-17,True
CUST0685,Janya Agate,jzachariah@example.org,2235521650,35,Male,Chennai,Tripura,Tier 1,871469,2022-08-16,False
CUST0686,Owen Bora,falakrao@example.com,0898436998,35,Male,Ahmedabad,Jharkhand,Tier 1,220509,2022-08-22,False
CUST0687,Rachita Krishna,kalpit49@example.com,9881145788,52,Female,Chennai,Manipur,Tier 1,715238,2024-12-10,False
CUST0688,Madhavi Sridhar,rachitbal@example.net,04619177987,31,Male,Mumbai,Madhya Pradesh,Tier 1,996872,2023-09-16,False
CUST0689,Zaitra Hayre,ybarad@example.net,5806235040,49,Female,Agra,Sikkim,Tier 2,669579,2022-07-21,True
CUST0690,Jeet Ganesh,patrick55@example.com,02867963259,46,Female,Indore,Jharkhand,Tier 2,328946,2022-03-01,True
CUST0691,Harshil Oak,qgala@example.org,5285725629,27,Male,Jaipur,Goa,Tier 2,933589,2022-12-12,True
CUST0692,Harsh Kapoor,ramankala@example.com,+917846850957,40,Male,Mathura,Tripura,Tier 3,430349,2024-12-02,False
CUST0693,Isaiah Srivastava,dgala@example.org,5934015364,33,Female,Meerut,Assam,Tier 3,471553,2022-07-06,False
CUST0694,Oscar Pau,onisoni@example.net,1367500942,23,Male,Moradabad,Tamil Nadu,Tier 3,410527,2022-06-16,True
CUST0695,Urvashi Bhasin,vanyaahuja@example.com,02388856225,23,Female,Surat,Nagaland,Tier 2,605986,2023-08-18,False
CUST0696,Ati Misra,lakshittailor@example.net,08548596559,27,Male,Moradabad,Jharkhand,Tier 3,824911,2023-11-30,False
CUST0697,Gaurangi Bal,abeerbaral@example.org,+914539313215,40,Female,Surat,West Bengal,Tier 2,130557,2024-12-12,False
CUST0698,Pavani Gopal,manderchavvi@example.com,8966997273,23,Male,Hyderabad,Maharashtra,Tier 1,746202,2022-02-22,False
CUST0699,Jyoti Mani,ekarajvora@example.org,+918123123920,25,Male,Kanpur,Rajasthan,Tier 2,910601,2023-07-24,False
CUST0700,Ojasvi Lala,ndutta@example.net,7508276817,34,Female,Pune,Goa,Tier 1,577545,2024-03-18,False
CUST0701,Veda Deshmukh,kdubey@example.org,02918768316,27,Male,Hyderabad,Arunachal Pradesh,Tier 1,717217,2024-05-23,True
CUST0702,Rushil Savant,quincybalakrishnan@example.com,+912299936216,45,Female,Indore,Uttar Pradesh,Tier 2,914388,2024-12-03,True
CUST0703,Ojas Nair,yash98@example.org,08446177732,29,Male,Surat,Uttar Pradesh,Tier 2,430954,2022-08-12,False
CUST0704,Jackson Gole,asarna@example.org,2712053978,33,Female,Kolkata,Meghalaya,Tier 1,375298,2023-01-30,False
CUST0705,Kalpit Dixit,chaudharikrish@example.com,00832004879,21,Male,Mathura,Uttar Pradesh,Tier 3,888975,2024-03-17,False
CUST0706,Kashish Varkey,qasim38@example.com,+910304436199,27,Male,Patna,Karnataka,Tier 2,715239,2024-11-27,False
CUST0707,Manthan Ganesh,arjun14@example.org,04830930967,19,Female,Bangalore,Assam,Tier 1,971912,2022-05-26,False
CUST0708,Matthew Doshi,johalnakul@example.org,7672019111,45,Male,Bangalore,Madhya Pradesh,Tier 1,122019,2023-09-10,False
CUST0709,Laban Oza,mkothari@example.net,3049366538,35,Male,Nagpur,Andhra Pradesh,Tier 2,748124,2022-02-19,False
CUST0710,Gautam Mane,ranalogan@example.com,+919522946209,22,Female,Mumbai,Gujarat,Tier 1,561039,2022-10-01,False
CUST0711,Kabir Taneja,chatterjeeveer@example.com,+912436585856,53,Female,Bangalore,Jharkhand,Tier 1,304120,2024-07-15,False
CUST0712,Chatura Sami,pathakneel@example.com,+918740299071,32,Male,Mumbai,Maharashtra,Tier 1,906322,2022-08-07,False
CUST0713,Hema Nagarajan,nathan03@example.net,4030109567,30,Male,Surat,Odisha,Tier 2,564915,2023-03-14,False
CUST0714,Kamya Mane,pgera@example.com,01247601080,26,Male,Bangalore,Tripura,Tier 1,810306,2023-11-19,False
CUST0715,Harish Sengupta,wmajumdar@example.org,02680808157,22,Female,Jhansi,Bihar,Tier 3,901507,2024-05-10,False
CUST0716,Yashoda Basak,gsethi@example.org,+917351045847,31,Female,Hyderabad,Jharkhand,Tier 1,621300,2022-05-12,True
CUST0717,Qabil Palla,sanya66@example.net,07031805339,24,Male,Hyderabad,Madhya Pradesh,Tier 1,746662,2024-05-27,False
CUST0718,Devansh Vohra,lakshitsoman@example.org,+910466614590,37,Female,Jaipur,Tripura,Tier 2,107977,2022-05-03,False
CUST0719,Baljiwan Bahri,warinder88@example.org,9490531520,43,Male,Mathura,Himachal Pradesh,Tier 3,949769,2022-07-13,False
CUST0720,Udarsh Bhattacharyya,ubikasarna@example.net,+916698416612,54,Male,Ahmedabad,Gujarat,Tier 1,407794,2024-04-02,False
CUST0721,Owen Naidu,ngoswami@example.net,8994991970,29,Male,Bangalore,Assam,Tier 1,262037,2023-01-21,False
CUST0722,Onveer Cherian,roychristopher@example.org,0418135998,22,Female,Vadodara,Punjab,Tier 2,211708,2022-03-21,False
CUST0723,Yashoda Balasubramanian,rastogiabha@example.com,2217588397,64,Female,Vadodara,Mizoram,Tier 2,708200,2024-02-22,True
CUST0724,Omya Som,urvashi12@example.org,09149611287,27,Female,Indore,Sikkim,Tier 2,296882,2023-02-08,False
CUST0725,Vansha Bedi,caleb95@example.org,1419615607,64,Male,Mumbai,Nagaland,Tier 1,274883,2023-12-21,False
CUST0726,Irya Chhabra,lrao@example.com,0964966834,29,Female,Vadodara,Punjab,Tier 2,047842,2023-06-02,False
CUST0727,Advay Dua,harsh62@example.org,09364882089,35,Female,Bangalore,Uttar Pradesh,Tier 1,486883,2022-04-11,False
CUST0728,Rajata Devan,megha72@example.net,09916091141,21,Female,Allahabad,Gujarat,Tier 3,935923,2024-08-11,False
CUST0729,Viraj Kala,areddy@example.com,+913045881650,35,Male,Lucknow,Goa,Tier 2,447241,2023-09-25,False
CUST0730,Pushti Nadkarni,hansbimala@example.com,+919661771824,33,Male,Jhansi,Punjab,Tier 3,880678,2024-08-15,False
CUST0731,Anita Buch,amadan@example.net,+913592664869,26,Male,Delhi,Sikkim,Tier 1,969874,2022-08-14,False
CUST0732,Devika Chana,harini94@example.com,0119292075,54,Male,Mumbai,Haryana,Tier 1,051171,2024-02-27,True
CUST0733,Utkarsh Yogi,ajohal@example.com,+916218945590,55,Female,Bhopal,Madhya Pradesh,Tier 2,000994,2023-10-19,False
CUST0734,Zashil Gola,memonkrisha@example.com,4896676056,35,Female,Mumbai,Himachal Pradesh,Tier 1,045657,2022-07-31,False
CUST0735,Ayush Seshadri,eiravati33@example.net,0623546622,47,Female,Agra,Tripura,Tier 2,540165,2023-11-20,False
CUST0736,Veer Bera,sandalnaveen@example.org,+912242767746,30,Male,Bareilly,Chhattisgarh,Tier 3,916011,2024-07-26,False
CUST0737,Harish Chanda,yahvi48@example.net,6008017986,25,Female,Bangalore,Meghalaya,Tier 1,823129,2022-10-02,False
CUST0738,Sachi Arya,sanaya26@example.com,+916121203843,37,Male,Aligarh,Telangana,Tier 3,536596,2024-07-14,False
CUST0739,Triya Palla,jyotilanka@example.net,+914218385454,56,Female,Bhopal,Arunachal Pradesh,Tier 2,644547,2024-04-06,False
CUST0740,Ronith Bose,deyrishi@example.org,7489791776,25,Male,Kanpur,Tripura,Tier 2,342720,2023-06-10,False
CUST0741,Omkaar Bora,tpandya@example.org,8019630453,41,Female,Bangalore,Arunachal Pradesh,Tier 1,935882,2022-10-25,False
CUST0742,Ganga Karpe,advik01@example.net,+916778481652,64,Female,Pune,Himachal Pradesh,Tier 1,454460,2023-02-19,True
CUST0743,Janaki Bhatti,ckalla@example.net,1053912878,55,Female,Kanpur,Mizoram,Tier 2,869996,2024-04-06,False
CUST0744,Darsh Mohan,vasana92@example.com,+914724630198,57,Male,Lucknow,Telangana,Tier 2,424238,2024-06-29,False
CUST0745,Shivani Gaba,wazirchauhan@example.org,+918706293288,62,Male,Chennai,Arunachal Pradesh,Tier 1,221010,2024-10-04,False
CUST0746,Parth Agate,bhatnagarlibni@example.com,06100898761,40,Female,Delhi,Andhra Pradesh,Tier 1,435614,2022-10-15,False
CUST0747,Bimala Nagar,frederickuppal@example.org,04682354695,27,Male,Ahmedabad,Uttarakhand,Tier 1,003076,2022-04-06,True
CUST0748,Kala Mallick,ladli71@example.com,+910666641106,23,Male,Hyderabad,Kerala,Tier 1,113407,2022-10-11,False
CUST0749,Harish Rastogi,upasna08@example.net,+915836683482,61,Female,Patna,Madhya Pradesh,Tier 2,269708,2024-04-21,False
CUST0750,Zinal Dani,rwadhwa@example.net,7915059625,34,Male,Pune,Manipur,Tier 1,976093,2022-12-30,False
CUST0751,Gagan Deo,dparmer@example.net,9826041809,38,Female,Agra,Kerala,Tier 2,175585,2022-07-16,True
CUST0752,Vidhi Shan,gautam27@example.com,09211882419,46,Male,Delhi,Tamil Nadu,Tier 1,264222,2022-07-02,False
CUST0753,Gaurika Vala,senguptachatresh@example.net,05421854570,23,Male,Aligarh,Karnataka,Tier 3,820922,2024-07-25,False
CUST0754,Aadi Badami,bhatnagarmohini@example.org,5640723247,34,Female,Patna,Goa,Tier 2,895400,2023-07-25,True
CUST0755,Zinal Varughese,naveenlala@example.net,03126168507,36,Male,Kanpur,Assam,Tier 2,580119,2022-05-19,True
CUST0756,Pranav Sheth,chadhadivya@example.org,01053709230,25,Female,Bareilly,Arunachal Pradesh,Tier 3,169500,2023-08-01,True
CUST0757,Gabriel Thaman,falak43@example.net,+919876989365,26,Male,Delhi,Chhattisgarh,Tier 1,471619,2024-01-22,False
CUST0758,Urvi Jain,fitan31@example.org,05025896321,41,Male,Bhopal,Manipur,Tier 2,357483,2024-03-10,False
CUST0759,Osha Wagle,ravianjali@example.net,00673983448,22,Female,Chennai,Mizoram,Tier 1,842536,2023-06-09,False
CUST0760,Nidra Devi,narayanangaurika@example.org,07406579551,30,Male,Bangalore,Kerala,Tier 1,239209,2024-09-06,False
CUST0761,Ekta Chhabra,takdayamai@example.net,+919131117861,35,Male,Indore,Punjab,Tier 2,254760,2022-02-22,True
CUST0762,Om Bajwa,oprabhakar@example.com,01201227595,28,Male,Bangalore,West Bengal,Tier 1,026015,2024-12-02,False
CUST0763,Tanish Goswami,aashi79@example.com,+917407173279,30,Male,Hyderabad,Nagaland,Tier 1,595031,2022-06-22,False
CUST0764,Maya Mani,dakshaarora@example.org,9104520360,34,Male,Delhi,Mizoram,Tier 1,118491,2022-03-16,False
CUST0765,Owen Parmer,yagnesh59@example.com,+910561006799,32,Male,Kolkata,Andhra Pradesh,Tier 1,696801,2022-12-10,False
CUST0766,Reva Sood,chaitanya37@example.net,02339449530,27,Male,Chennai,Andhra Pradesh,Tier 1,776255,2024-04-29,False
CUST0767,Naveen Pall,borawakeeta@example.org,05426241784,23,Male,Indore,Goa,Tier 2,292334,2022-01-13,False
CUST0768,Ekaraj Aurora,baraloviya@example.net,+915308868430,35,Female,Moradabad,Chhattisgarh,Tier 3,166732,2023-05-30,False
CUST0769,Baghyawati Natt,wnatt@example.net,8759212996,31,Male,Surat,Jharkhand,Tier 2,603362,2024-08-15,False
CUST0770,Tanvi Pingle,rachit14@example.com,00920711523,50,Male,Ahmedabad,Tamil Nadu,Tier 1,236219,2022-01-14,True
CUST0771,Ekansh Pandit,vigvrinda@example.net,+915916118638,40,Male,Gwalior,Kerala,Tier 3,881959,2024-10-22,False
CUST0772,Oliver Chandra,cvarughese@example.net,+915378931869,39,Female,Surat,Chhattisgarh,Tier 2,284540,2023-12-22,True
CUST0773,Yoshita Devi,vanshagaba@example.org,+912839482322,25,Female,Patna,Arunachal Pradesh,Tier 2,144743,2024-10-18,False
CUST0774,Dominic Sama,rohan02@example.net,0203042322,24,Male,Surat,Tamil Nadu,Tier 2,752135,2022-07-24,False
CUST0775,Kalpit Thakur,sahnigautami@example.org,04630059377,64,Female,Pune,Manipur,Tier 1,691983,2022-10-29,False
CUST0776,Arin Edwin,sagarethan@example.com,06902983104,54,Female,Hyderabad,Haryana,Tier 1,196622,2022-07-25,True
CUST0777,Samaksh Dani,asur@example.net,+915685667063,30,Male,Pune,Tamil Nadu,Tier 1,219865,2024-05-31,False
CUST0778,Chavvi Mangat,charita07@example.com,03493396504,49,Female,Ahmedabad,Rajasthan,Tier 1,273226,2023-07-16,False
CUST0779,Jacob Chakrabarti,manan43@example.com,2585421880,31,Male,Jaipur,Nagaland,Tier 2,991962,2022-07-29,True
CUST0780,Deepa Chad,olall@example.org,5324725058,42,Female,Kanpur,Haryana,Tier 2,343031,2024-09-20,False
CUST0781,Xalak Ravi,prakashamara@example.com,06947576945,23,Male,Lucknow,Gujarat,Tier 2,365974,2022-05-03,False
CUST0782,Yadavi Raja,sankarsathvik@example.com,+911254508095,31,Male,Kolkata,Uttarakhand,Tier 1,815269,2023-09-03,False
CUST0783,Kamya Raj,cmittal@example.org,+913074235914,22,Male,Kanpur,Goa,Tier 2,140489,2022-08-10,True
CUST0784,Nakul Sagar,mitraedhitha@example.com,+910796373100,39,Male,Kanpur,Nagaland,Tier 2,785221,2022-10-31,False
CUST0785,Sanya Chanda,eesha23@example.com,4268744701,27,Female,Kolkata,Meghalaya,Tier 1,208652,2022-05-04,False
CUST0786,Turvi Sethi,qushiratta@example.net,06337014005,20,Female,Meerut,Uttarakhand,Tier 3,781055,2022-12-12,False
CUST0787,Balhaar Bakshi,vedagokhale@example.net,+911425731609,33,Female,Hyderabad,Jharkhand,Tier 1,913681,2024-10-05,True
CUST0788,Bakhshi Issac,horakritika@example.net,05286209297,24,Female,Agra,Uttar Pradesh,Tier 2,525953,2024-02-07,False
CUST0789,Omkaar Dora,skaran@example.net,+918992045735,27,Male,Surat,Haryana,Tier 2,366185,2022-12-31,False
CUST0790,Mekhala Chand,sharafchakradev@example.net,+916971823601,26,Female,Chennai,Andhra Pradesh,Tier 1,126158,2022-02-23,False
CUST0791,Gaurav Tailor,ilala@example.com,07357422332,48,Female,Patna,Chhattisgarh,Tier 2,801944,2022-12-12,False
CUST0792,Mitesh Gour,iryaravel@example.org,02953506373,28,Male,Bangalore,Assam,Tier 1,804674,2022-08-28,True
CUST0793,Abeer Sunder,veer84@example.org,8520136260,50,Male,Agra,Mizoram,Tier 2,639756,2022-06-12,True
CUST0794,Aradhana Soni,pathakeiravati@example.com,1215164119,45,Male,Surat,Tripura,Tier 2,564091,2022-04-09,False
CUST0795,Siddharth Nagi,wtaneja@example.org,+917020426201,40,Male,Allahabad,Punjab,Tier 3,121241,2024-06-14,False
CUST0796,Qushi Raval,kwali@example.net,06098731267,37,Male,Jaipur,Meghalaya,Tier 2,192276,2022-11-10,True
CUST0797,Triveni Nori,wsalvi@example.org,3943191654,35,Male,Kolkata,Gujarat,Tier 1,895231,2024-11-14,False
CUST0798,Nathan Dara,pandeyarjun@example.com,06449747000,29,Male,Kanpur,Chhattisgarh,Tier 2,876448,2022-08-13,False
CUST0799,Watika Rattan,sara97@example.com,+916365604500,39,Male,Patna,Maharashtra,Tier 2,553730,2024-10-30,False
CUST0800,Anita Sandhu,ucchalsastry@example.org,+919529635305,35,Female,Bangalore,Odisha,Tier 1,025512,2024-07-03,False
CUST0801,Turvi Sachdev,poojamistry@example.org,+915948989596,39,Male,Nagpur,Kerala,Tier 2,663454,2024-04-01,False
CUST0802,Damyanti Kurian,modyjairaj@example.com,9939344974,43,Female,Mumbai,Haryana,Tier 1,640882,2023-03-30,True
CUST0803,Champak Narasimhan,mdave@example.net,03988941321,37,Female,Gwalior,Andhra Pradesh,Tier 3,202170,2022-08-15,True
CUST0804,Charvi Venkataraman,reyansh46@example.com,07922030044,44,Male,Hyderabad,Odisha,Tier 1,461293,2024-01-14,False
CUST0805,Ayaan Dhaliwal,hredhaan21@example.org,7565896359,31,Male,Nagpur,Karnataka,Tier 2,086199,2024-05-30,False
CUST0806,Advika Patel,ranbir45@example.com,03113885034,32,Female,Hyderabad,Goa,Tier 1,622033,2022-12-06,False
CUST0807,Brinda Goswami,niharika31@example.org,03796868008,23,Male,Pune,Uttar Pradesh,Tier 1,294690,2023-04-27,False
CUST0808,Vidhi Sarma,devansh74@example.org,+914350238502,30,Female,Agra,Goa,Tier 2,665275,2022-08-26,False
CUST0809,Sai Deol,vivaanandra@example.org,+912569133030,23,Male,Hyderabad,Haryana,Tier 1,467711,2022-09-05,False
CUST0810,Tanmayi Patla,sarmaprisha@example.org,09955302453,47,Male,Nagpur,Arunachal Pradesh,Tier 2,239847,2024-11-07,False
CUST0811,Ayush Kalita,karan02@example.net,07190172224,28,Male,Meerut,Arunachal Pradesh,Tier 3,076487,2022-09-23,False
CUST0812,Warhi Nagi,odika19@example.net,+914065838727,44,Female,Meerut,Rajasthan,Tier 3,581225,2022-06-07,False
CUST0813,Hemal Rajan,swalla@example.net,08237337912,39,Female,Indore,Bihar,Tier 2,110187,2024-07-19,False
CUST0814,Warinder Pal,qbedi@example.org,00740392519,27,Male,Mathura,Punjab,Tier 3,529517,2024-03-08,False
CUST0815,Parth Dhar,vrama@example.com,+913872205422,40,Female,Mumbai,Bihar,Tier 1,265496,2022-06-08,True
CUST0816,Aarav Zacharia,samakshmann@example.com,07048878995,26,Male,Patna,Andhra Pradesh,Tier 2,702059,2022-10-26,False
CUST0817,Yashica Palla,munshiranveer@example.net,07492663295,38,Male,Gwalior,Maharashtra,Tier 3,427775,2024-11-27,False
CUST0818,Jagrati Dube,sahotafaris@example.com,08129205922,49,Male,Agra,Odisha,Tier 2,115630,2022-09-22,True
CUST0819,Diya Ratti,rajatakonda@example.com,2629420661,27,Female,Bangalore,Karnataka,Tier 1,980851,2022-08-24,False
CUST0820,Hredhaan Kapoor,bassianjali@example.net,3211221215,39,Male,Bangalore,Telangana,Tier 1,815826,2022-10-30,True
CUST0821,Xalak Ratti,abhiram19@example.org,5488064420,41,Male,Kolkata,Arunachal Pradesh,Tier 1,298778,2024-04-24,False
CUST0822,Dipta Verma,lipika64@example.com,4196234219,27,Male,Kolkata,Chhattisgarh,Tier 1,221320,2024-01-17,False
CUST0823,Chakradev Mane,zehaanwali@example.org,+914789117972,48,Female,Ahmedabad,Uttarakhand,Tier 1,999949,2023-04-20,False
CUST0824,Naveen Varkey,indrajitbahri@example.org,+916660200053,51,Male,Delhi,Telangana,Tier 1,853863,2024-12-08,False
CUST0825,Ekanta Batra,praneel43@example.net,+918058269299,28,Male,Pune,Arunachal Pradesh,Tier 1,768627,2022-05-30,False
CUST0826,Utkarsh Goel,yachanarajan@example.net,+913761851862,26,Male,Bangalore,Madhya Pradesh,Tier 1,136841,2023-11-09,False
CUST0827,Ranveer Dubey,saikara@example.net,2188352791,32,Male,Gwalior,Mizoram,Tier 3,506776,2022-01-02,False
CUST0828,Pahal Prabhakar,abeeryohannan@example.net,+914319279761,33,Female,Vadodara,Manipur,Tier 2,596983,2022-05-28,True
CUST0829,Inaya Tank,anaydora@example.net,06568629591,18,Male,Nagpur,Chhattisgarh,Tier 2,734989,2024-04-20,False
CUST0830,Hemal Nanda,anjalisaran@example.net,0742990747,42,Male,Bangalore,Chhattisgarh,Tier 1,694179,2024-05-28,False
CUST0831,Vedhika Bains,shankardamyanti@example.net,7485994641,36,Female,Delhi,Mizoram,Tier 1,984167,2024-08-19,False
CUST0832,Tara Venkataraman,samuel69@example.net,1649804450,30,Male,Moradabad,Uttar Pradesh,Tier 3,860521,2023-01-12,True
CUST0833,Mohini Dewan,zbaral@example.com,08900824845,19,Male,Kolkata,Mizoram,Tier 1,308898,2022-02-18,False
CUST0834,Forum Subramanian,warjas99@example.net,04185630275,39,Female,Chennai,Andhra Pradesh,Tier 1,030566,2022-10-23,False
CUST0835,Samar Badal,lila41@example.net,09378467908,29,Male,Bhopal,Tripura,Tier 2,018726,2022-06-08,False
CUST0836,Azaan Chowdhury,prishapradhan@example.net,+910344442990,25,Female,Kanpur,Madhya Pradesh,Tier 2,456865,2024-09-25,False
CUST0837,Balvan Purohit,jonathandada@example.com,09967256222,41,Female,Hyderabad,Bihar,Tier 1,533470,2022-09-14,False
CUST0838,Damyanti Srinivasan,imitter@example.com,5593965213,64,Male,Meerut,Nagaland,Tier 3,507124,2023-02-06,False
CUST0839,Tejas Chaudry,dakshaggarwal@example.net,+916221173277,25,Female,Kolkata,Goa,Tier 1,488395,2023-06-02,False
CUST0840,Ekani Nair,pratyushmody@example.org,5251618575,26,Female,Pune,Punjab,Tier 1,710508,2024-05-13,True
CUST0841,Janani Morar,kuruvillasara@example.com,04735352478,35,Male,Patna,Telangana,Tier 2,171594,2024-09-16,False
CUST0842,Ryan Lad,samar05@example.org,08803318361,22,Female,Indore,West Bengal,Tier 2,338926,2024-12-27,False
CUST0843,Yashawini Warrior,ekanshpandit@example.org,08730486251,22,Female,Jaipur,Karnataka,Tier 2,174653,2022-02-28,False
CUST0844,Vasudha Vala,chaudhuriyauvani@example.net,+915673446717,20,Female,Indore,Manipur,Tier 2,296914,2023-05-24,False
CUST0845,Meghana Deshpande,krisha64@example.com,+919999001089,34,Male,Pune,Nagaland,Tier 1,739083,2022-12-15,True
CUST0846,Nihal Chandran,zachariahnimrat@example.net,4424648849,37,Male,Bhopal,Tripura,Tier 2,957285,2024-11-28,False
